YEAR,QUARTER,ORIGIN,DEST,avg_fare,passengers_db1b,market_distance,passengers_t100,seats,departures_performed,avg_fuel_price,load_factor,route,is_saturated
2025,1,RAP,LAX,275.3443103448276,61.0,1263.8620689655172,114.0,156.0,1.0,2.2231333333333336,0.7307692307692307,RAP-LAX,0
2025,1,RDD,FAT,107.15,2.0,357.0,0.0,50.0,1.0,2.2231333333333336,0.0,RDD-FAT,0
2025,1,RDD,LAX,207.56039325842696,275.0,506.9831460674157,4105.0,6468.0,90.0,2.2231333333333336,0.6346629560915276,RDD-LAX,0
2025,1,RDD,SEA,149.10792452830188,143.0,524.1698113207547,2296.0,3040.0,40.0,2.2231333333333336,0.7552631578947369,RDD-SEA,0
2025,1,RDD,SFO,195.92732394366197,89.0,199.0,10902.0,13598.0,248.0,2.2231333333333336,0.801735549345492,RDD-SFO,1
2025,1,RDD,SMF,0.0,1.0,131.0,0.0,0.0,185.0,2.2231333333333336,,RDD-SMF,0
2025,1,RDM,BUR,134.5851515151515,394.0,755.7316017316017,3627.0,4321.0,29.0,2.2231333333333336,0.8393890303170563,RDM-BUR,1
2025,1,RDM,FAT,272.1172413793103,29.0,876.2413793103449,0.0,76.0,1.0,2.2231333333333336,0.0,RDM-FAT,0
2025,1,RDM,LAX,208.91156976744185,798.0,782.6531007751938,11041.0,13566.0,180.0,2.2231333333333336,0.8138729175880879,RDM-LAX,1
2025,1,RDM,ONT,260.26000000000005,65.0,1028.5076923076922,99.0,225.0,2.0,2.2231333333333336,0.44,RDM-ONT,0
2025,1,RDM,PSP,181.10293706293706,462.0,849.9020979020979,3579.0,5215.0,35.0,2.2231333333333336,0.6862895493767976,RDM-PSP,0
2025,1,RDM,SAN,216.4267032967033,632.0,916.7054945054945,5469.0,6384.0,84.0,2.2231333333333336,0.8566729323308271,RDM-SAN,1
2025,1,RDM,SFO,204.86726105563483,1063.0,473.527817403709,21607.0,27824.0,299.0,2.2231333333333336,0.7765598044853363,RDM-SFO,0
2025,1,RDM,SMF,258.630843373494,88.0,746.3253012048193,0.0,146.0,2.0,2.2231333333333336,0.0,RDM-SMF,0
2025,1,RDM,STS,152.698,24.0,629.65,156.0,298.0,2.0,2.2231333333333336,0.5234899328859061,RDM-STS,0
2025,1,RDU,ACT,309.714,23.0,1150.25,120.0,177.0,1.0,2.2231333333333336,0.6779661016949152,RDU-ACT,0
2025,1,RDU,ATL,218.44941443715294,4579.0,361.8081776880363,146099.0,186638.0,1043.0,2.2231333333333336,0.7827934289908808,RDU-ATL,0
2025,1,RDU,AUS,278.7552529761905,2085.0,1206.392857142857,21491.0,30238.0,278.0,2.2231333333333336,0.710728222766056,RDU-AUS,0
2025,1,RDU,BRO,243.3426923076923,27.0,1454.1153846153845,0.0,68.0,1.0,2.2231333333333336,0.0,RDU-BRO,0
2025,1,RDU,DAL,226.56330188679246,882.0,1092.4150943396226,13030.0,16686.0,100.0,2.2231333333333336,0.7808941627711854,RDU-DAL,0
2025,1,RDU,DFW,293.92006525285484,3455.0,1105.1294181620447,70359.0,85435.0,478.0,2.2231333333333336,0.8235383624978053,RDU-DFW,1
2025,1,RDU,HOU,248.9761554192229,748.0,1096.9713701431492,8559.0,13428.0,84.0,2.2231333333333336,0.6373994638069705,RDU-HOU,0
2025,1,RDU,HRL,199.81666666666666,52.0,1475.235294117647,0.0,483.0,3.0,2.2231333333333336,0.0,RDU-HRL,0
2025,1,RDU,IAH,306.94717884130984,1760.0,1099.9370277078085,27586.0,36438.0,264.0,2.2231333333333336,0.7570667983972775,RDU-IAH,0
2025,1,RDU,LAX,318.8978938730853,2786.0,2319.434901531729,19826.0,26513.0,151.0,2.2231333333333336,0.7477841059103082,RDU-LAX,0
2025,1,RDU,OAK,237.00164772727274,188.0,2511.0795454545455,139.0,406.0,3.0,2.2231333333333336,0.34236453201970446,RDU-OAK,0
2025,1,RDU,ONT,286.44650568181817,385.0,2277.3835227272725,131.0,172.0,1.0,2.2231333333333336,0.7616279069767442,RDU-ONT,0
2025,1,RDU,SAN,307.8874939759036,1416.0,2318.5718875502007,244.0,274.0,2.0,2.2231333333333336,0.8905109489051095,RDU-SAN,1
2025,1,RDU,SAV,251.00439024390244,85.0,451.4634146341463,0.0,186.0,1.0,2.2231333333333336,0.0,RDU-SAV,0
2025,1,RDU,SFO,380.8050517836594,2490.0,2464.559838895282,21782.0,27568.0,165.0,2.2231333333333336,0.790118978525827,RDU-SFO,0
2025,1,RDU,SJC,309.6819325153374,333.0,2523.2791411042945,0.0,149.0,1.0,2.2231333333333336,0.0,RDU-SJC,0
2025,1,RIC,ATL,244.52338409475468,2412.0,496.71065989847716,98788.0,119309.0,663.0,2.2231333333333336,0.82800124047641,RIC-ATL,1
2025,1,RIC,AUS,315.5970841889117,517.0,1353.7289527720739,51.0,108.0,1.0,2.2231333333333336,0.4722222222222222,RIC-AUS,0
2025,1,RIC,DFW,325.0774629812438,1709.0,1212.7778874629812,32859.0,37676.0,224.0,2.2231333333333336,0.8721467247053828,RIC-DFW,1
2025,1,RIC,IAH,286.6768831168831,752.0,1248.0698051948052,5968.0,6788.0,86.0,2.2231333333333336,0.8791985857395404,RIC-IAH,1
2025,1,RIC,LAX,326.74226415094336,718.0,2444.385220125786,1020.0,1096.0,8.0,2.2231333333333336,0.9306569343065694,RIC-LAX,1
2025,1,RIC,SFO,317.8291247672253,573.0,2595.366852886406,261.0,274.0,2.0,2.2231333333333336,0.9525547445255474,RIC-SFO,1
2025,1,RNO,ABI,398.9125,8.0,1503.0,168.0,186.0,1.0,2.2231333333333336,0.9032258064516129,RNO-ABI,1
2025,1,RNO,ATL,358.3437122557727,745.0,2073.2699822380105,11476.0,13723.0,76.0,2.2231333333333336,0.8362602929388617,RNO-ATL,1
2025,1,RNO,AUS,256.0649727520436,828.0,1513.1607629427792,1750.0,1934.0,13.0,2.2231333333333336,0.9048603929679421,RNO-AUS,1
2025,1,RNO,BUR,159.01281659388644,796.0,412.2008733624454,9843.0,15159.0,155.0,2.2231333333333336,0.6493172372847813,RNO-BUR,0
2025,1,RNO,CRP,326.7997222222223,37.0,1708.5833333333333,138.0,372.0,2.0,2.2231333333333336,0.3709677419354839,RNO-CRP,0
2025,1,RNO,DAL,252.4827715355805,317.0,1456.6554307116105,952.0,1033.0,7.0,2.2231333333333336,0.9215876089060987,RNO-DAL,1
2025,1,RNO,DFW,384.473037593985,1224.0,1375.5609022556391,41004.0,47830.0,278.0,2.2231333333333336,0.8572862220363788,RNO-DFW,1
2025,1,RNO,FAT,278.35,15.0,350.0,0.0,76.0,48.0,2.2231333333333336,0.0,RNO-FAT,0
2025,1,RNO,GGG,429.0,4.0,1485.0,97.0,186.0,1.0,2.2231333333333336,0.521505376344086,RNO-GGG,0
2025,1,RNO,GRK,287.6666666666667,3.0,1479.0,163.0,186.0,1.0,2.2231333333333336,0.8763440860215054,RNO-GRK,1
2025,1,RNO,IAH,291.91400447427293,484.0,1701.606263982103,1125.0,1282.0,13.0,2.2231333333333336,0.8775351014040562,RNO-IAH,1
2025,1,RNO,LAX,151.01480701754386,3848.0,409.3453634085213,56427.0,71436.0,794.0,2.2231333333333336,0.7898958508315135,RNO-LAX,0
2025,1,RNO,LBB,232.22542857142858,38.0,1221.9714285714285,95.0,372.0,2.0,2.2231333333333336,0.2553763440860215,RNO-LBB,0
2025,1,RNO,LGB,163.9983909774436,1650.0,415.5233082706767,18053.0,27120.0,172.0,2.2231333333333336,0.6656710914454277,RNO-LGB,0
2025,1,RNO,MFE,320.53035714285716,28.0,1851.5357142857142,136.0,372.0,2.0,2.2231333333333336,0.3655913978494624,RNO-MFE,0
2025,1,RNO,OAK,155.05916666666667,352.0,181.0,11698.0,18384.0,194.0,2.2231333333333336,0.6363141862489121,RNO-OAK,0
2025,1,RNO,ONT,194.67659574468087,315.0,579.7872340425532,215.0,329.0,17.0,2.2231333333333336,0.6534954407294833,RNO-ONT,0
2025,1,RNO,PSP,231.6514170040486,295.0,599.4048582995952,180.0,372.0,2.0,2.2231333333333336,0.4838709677419355,RNO-PSP,0
2025,1,RNO,SAN,178.8616501145913,2761.0,511.161191749427,27393.0,39206.0,301.0,2.2231333333333336,0.698694077437127,RNO-SAN,0
2025,1,RNO,SAT,256.76112359550564,403.0,1506.7696629213483,157.0,186.0,1.0,2.2231333333333336,0.8440860215053764,RNO-SAT,1
2025,1,RNO,SBA,227.9629411764706,107.0,537.0588235294117,2.0,7.0,1.0,2.2231333333333336,0.2857142857142857,RNO-SBA,0
2025,1,RNO,SFO,238.0581762917933,966.0,192.0,34478.0,43964.0,440.0,2.2231333333333336,0.7842325539077427,RNO-SFO,0
2025,1,RNO,SJC,169.9159638554217,343.0,188.0,5206.0,8857.0,64.0,2.2231333333333336,0.5877836739302247,RNO-SJC,0
2025,1,RNO,SMF,248.51250000000002,12.0,278.0,72.0,701.0,4.0,2.2231333333333336,0.10271041369472182,RNO-SMF,0
2025,1,RNO,SNA,202.61117154811714,276.0,588.5062761506276,1464.0,1950.0,65.0,2.2231333333333336,0.7507692307692307,RNO-SNA,0
2025,1,ROA,ATL,229.9397435897436,434.0,362.76353276353274,24611.0,29352.0,322.0,2.2231333333333336,0.8384777868629054,ROA-ATL,1
2025,1,ROA,DAL,291.8990476190476,21.0,1079.5714285714287,162.0,266.0,3.0,2.2231333333333336,0.6090225563909775,ROA-DAL,0
2025,1,ROC,ATL,279.12659817351596,721.0,830.2191780821918,30738.0,38960.0,249.0,2.2231333333333336,0.7889630390143737,ROC-ATL,0
2025,1,ROW,DFW,215.29593333333332,203.0,435.0,10724.0,16510.0,254.0,2.2231333333333336,0.6495457298606905,ROW-DFW,0
2025,1,ROW,FAT,341.92857142857144,7.0,1748.0,0.0,65.0,1.0,2.2231333333333336,0.0,ROW-FAT,0
2025,1,ROW,GGG,177.5,1.0,575.0,0.0,65.0,1.0,2.2231333333333336,0.0,ROW-GGG,0
2025,1,ROW,IAH,252.72416666666666,37.0,659.0,0.0,50.0,1.0,2.2231333333333336,0.0,ROW-IAH,0
2025,1,ROW,LRD,280.0,1.0,831.0,0.0,0.0,2.0,2.2231333333333336,,ROW-LRD,0
2025,1,RSW,ATL,261.33006060606056,2882.0,524.2813852813853,131273.0,154877.0,836.0,2.2231333333333336,0.8475951884398587,RSW-ATL,1
2025,1,RSW,DAL,246.23284246575344,432.0,1072.7945205479452,10871.0,14150.0,90.0,2.2231333333333336,0.7682685512367491,RSW-DAL,0
2025,1,RSW,DFW,366.56088807785886,1929.0,1072.3588807785889,57157.0,70792.0,389.0,2.2231333333333336,0.8073934907899197,RSW-DFW,1
2025,1,RSW,HOU,164.95271186440675,129.0,1302.322033898305,331.0,604.0,4.0,2.2231333333333336,0.5480132450331126,RSW-HOU,0
2025,1,RSW,IAH,277.407803806735,1324.0,913.177159590044,30587.0,38272.0,221.0,2.2231333333333336,0.7992004598662207,RSW-IAH,0
2025,1,RSW,LAX,374.9332898550725,799.0,2465.1768115942027,315.0,332.0,2.0,2.2231333333333336,0.9487951807228916,RSW-LAX,1
2025,1,RSW,SFO,439.2165927099841,693.0,2662.3454833597466,487.0,498.0,3.0,2.2231333333333336,0.9779116465863453,RSW-SFO,1
2025,1,SAF,ACT,451.1666666666667,3.0,640.0,0.0,65.0,1.0,2.2231333333333336,0.0,SAF-ACT,0
2025,1,SAF,DFW,350.04831967213113,403.0,559.8524590163935,19845.0,22620.0,348.0,2.2231333333333336,0.8773209549071618,SAF-DFW,1
2025,1,SAF,IAH,259.95079207920793,109.0,959.1584158415842,223.0,280.0,4.0,2.2231333333333336,0.7964285714285714,SAF-IAH,0
2025,1,SAN,ABI,343.75916666666666,76.0,1366.611111111111,226.0,420.0,2.0,2.2231333333333336,0.5380952380952381,SAN-ABI,0
2025,1,SAN,ABQ,236.37959440559442,1106.0,674.5734265734266,11009.0,20951.0,133.0,2.2231333333333336,0.5254641783208439,SAN-ABQ,0
2025,1,SAN,AEX,396.19176470588235,18.0,1566.1764705882354,584.0,858.0,5.0,2.2231333333333336,0.6806526806526807,SAN-AEX,0
2025,1,SAN,ATL,353.27187559354223,7896.0,1947.900759734093,177974.0,207694.0,1082.0,2.2231333333333336,0.856904869664025,SAN-ATL,1
2025,1,SAN,AUS,250.8225553416747,8104.0,1213.7531280076996,99600.0,126102.0,928.0,2.2231333333333336,0.7898367987819385,SAN-AUS,0
2025,1,SAN,BNA,307.2965432098765,2178.0,1859.147462277092,23812.0,32796.0,201.0,2.2231333333333336,0.7260641541651421,SAN-BNA,0
2025,1,SAN,BOI,197.36502556610662,1928.0,851.0679327976625,16313.0,18818.0,200.0,2.2231333333333336,0.8668827718142205,SAN-BOI,1
2025,1,SAN,BOS,354.14201061946903,5404.0,2620.351150442478,47728.0,57695.0,334.0,2.2231333333333336,0.827246728486004,SAN-BOS,1
2025,1,SAN,BTR,282.81515789473684,97.0,1604.6315789473683,93.0,186.0,1.0,2.2231333333333336,0.5,SAN-BTR,0
2025,1,SAN,BWI,322.62575242718447,1930.0,2345.282362459547,24341.0,33115.0,195.0,2.2231333333333336,0.7350445417484524,SAN-BWI,0
2025,1,SAN,BZN,218.4058411214953,484.0,1155.5934579439252,832.0,1064.0,14.0,2.2231333333333336,0.7819548872180451,SAN-BZN,0
2025,1,SAN,CLT,337.4034144363341,2126.0,2125.8815896188157,65805.0,78102.0,411.0,2.2231333333333336,0.8425520473227318,SAN-CLT,1
2025,1,SAN,CMH,290.3127981651376,938.0,2110.6766055045873,90.0,372.0,2.0,2.2231333333333336,0.24193548387096775,SAN-CMH,0
2025,1,SAN,COS,240.09779702970295,427.0,940.5940594059406,342.0,525.0,3.0,2.2231333333333336,0.6514285714285715,SAN-COS,0
2025,1,SAN,CSG,437.04625,18.0,1975.0,302.0,360.0,2.0,2.2231333333333336,0.8388888888888889,SAN-CSG,1
2025,1,SAN,DAL,229.9340070671378,5558.0,1192.4883392226147,86968.0,116202.0,758.0,2.2231333333333336,0.7484208533415948,SAN-DAL,0
2025,1,SAN,DAY,344.8496226415094,161.0,2128.7295597484276,98.0,180.0,1.0,2.2231333333333336,0.5444444444444444,SAN-DAY,0
2025,1,SAN,DCA,289.5882385908727,1615.0,2373.0264211369094,1781.0,2391.0,15.0,2.2231333333333336,0.7448766206608114,SAN-DCA,0
2025,1,SAN,DEN,207.5064513018322,9508.0,868.7090967534555,166287.0,219275.0,1267.0,2.2231333333333336,0.7583491050051305,SAN-DEN,0
2025,1,SAN,DFW,289.14926326129665,10176.0,1221.2721021611003,250620.0,293948.0,1520.0,2.2231333333333336,0.852599779552846,SAN-DFW,1
2025,1,SAN,DTW,396.8922376409367,2322.0,2005.8664353859497,35418.0,44391.0,235.0,2.2231333333333336,0.7978644319794553,SAN-DTW,0
2025,1,SAN,EGE,298.9685714285714,184.0,864.1285714285714,1080.0,2508.0,33.0,2.2231333333333336,0.430622009569378,SAN-EGE,0
2025,1,SAN,ELP,230.8740976645435,1270.0,735.0509554140127,13688.0,20712.0,134.0,2.2231333333333336,0.6608729239088451,SAN-ELP,0
2025,1,SAN,EUG,218.27686379928318,695.0,934.1164874551971,4179.0,5168.0,68.0,2.2231333333333336,0.8086300309597523,SAN-EUG,1
2025,1,SAN,EWR,379.08556199821584,4282.0,2452.576271186441,47939.0,55613.0,320.0,2.2231333333333336,0.8620106809558916,SAN-EWR,1
2025,1,SAN,FAT,152.57663120567375,1426.0,331.36997635933807,17533.0,21960.0,242.0,2.2231333333333336,0.7984061930783243,SAN-FAT,0
2025,1,SAN,FLL,290.2401950078003,1917.0,2434.195007800312,11992.0,14999.0,85.0,2.2231333333333336,0.7995199679978665,SAN-FLL,0
2025,1,SAN,GEG,192.65959691252144,1492.0,1145.0780445969126,8940.0,11696.0,87.0,2.2231333333333336,0.7643638850889193,SAN-GEG,0
2025,1,SAN,GJT,247.17362831858406,122.0,883.2035398230089,0.0,76.0,1.0,2.2231333333333336,0.0,SAN-GJT,0
2025,1,SAN,HDN,242.26225352112675,314.0,858.7089201877934,2221.0,3420.0,45.0,2.2231333333333336,0.6494152046783626,SAN-HDN,0
2025,1,SAN,HNL,327.66360696517415,4420.0,2663.5248756218907,64008.0,71360.0,354.0,2.2231333333333336,0.8969730941704036,SAN-HNL,1
2025,1,SAN,HOU,262.0328660826033,2924.0,1339.826032540676,44090.0,62942.0,386.0,2.2231333333333336,0.7004861618633027,SAN-HOU,0
2025,1,SAN,HRL,219.8194623655914,196.0,1603.1182795698924,176.0,1008.0,6.0,2.2231333333333336,0.1746031746031746,SAN-HRL,0
2025,1,SAN,IAD,380.7664543630893,4324.0,2276.28184553661,58889.0,78587.0,355.0,2.2231333333333336,0.7493478565157087,SAN-IAD,0
2025,1,SAN,IAH,314.8599568965517,5036.0,1366.8353448275861,101352.0,135996.0,772.0,2.2231333333333336,0.7452572134474543,SAN-IAH,0
2025,1,SAN,IDA,269.27637362637364,96.0,959.3296703296703,0.0,76.0,1.0,2.2231333333333336,0.0,SAN-IDA,0
2025,1,SAN,IND,251.4147433116414,1576.0,1928.6724511930586,6003.0,7598.0,99.0,2.2231333333333336,0.7900763358778626,SAN-IND,0
2025,1,SAN,JAC,245.38968503937008,329.0,906.6377952755905,2053.0,4256.0,56.0,2.2231333333333336,0.48237781954887216,SAN-JAC,0
2025,1,SAN,JFK,382.25834304746047,6356.0,2465.2464612822646,74775.0,93249.0,515.0,2.2231333333333336,0.8018852749091143,SAN-JFK,1
2025,1,SAN,KOA,320.7332838038633,952.0,2668.5631500742943,8641.0,9995.0,59.0,2.2231333333333336,0.8645322661330666,SAN-KOA,1
2025,1,SAN,LAS,131.38575991189427,12170.0,260.91262848751836,176227.0,242637.0,1787.0,2.2231333333333336,0.72629895687797,SAN-LAS,0
2025,1,SAN,LAX,210.60254335260115,263.0,109.0,29518.0,39998.0,539.0,2.2231333333333336,0.7379868993449672,SAN-LAX,0
2025,1,SAN,LIH,316.0007617728532,904.0,2738.2257617728533,3544.0,3984.0,25.0,2.2231333333333336,0.8895582329317269,SAN-LIH,1
2025,1,SAN,LRD,271.73340425531916,104.0,1578.8297872340424,1690.0,2160.0,12.0,2.2231333333333336,0.7824074074074074,SAN-LRD,0
2025,1,SAN,MAF,251.16961538461538,270.0,1392.1384615384616,84.0,286.0,2.0,2.2231333333333336,0.2937062937062937,SAN-MAF,0
2025,1,SAN,MCI,262.57152905198774,1734.0,1480.4166666666667,11243.0,15798.0,99.0,2.2231333333333336,0.7116723635903279,SAN-MCI,0
2025,1,SAN,MCO,295.8563757338552,3900.0,2261.375733855186,26130.0,31843.0,179.0,2.2231333333333336,0.8205885123889081,SAN-MCO,1
2025,1,SAN,MDW,246.95259438528558,1905.0,1753.1316553727008,24702.0,32342.0,202.0,2.2231333333333336,0.7637746583390019,SAN-MDW,0
2025,1,SAN,MEM,309.4960344827586,502.0,1764.510775862069,0.0,0.0,63.0,2.2231333333333336,,SAN-MEM,0
2025,1,SAN,MIA,350.73611909650924,2444.0,2341.4483230663927,29360.0,34202.0,185.0,2.2231333333333336,0.858429331618034,SAN-MIA,1
2025,1,SAN,MRY,169.8070238095238,857.0,377.26666666666665,9919.0,13072.0,172.0,2.2231333333333336,0.7587974296205631,SAN-MRY,0
2025,1,SAN,MSO,248.20089743589742,168.0,1314.25,0.0,180.0,1.0,2.2231333333333336,0.0,SAN-MSO,0
2025,1,SAN,MSP,325.0043056524773,4418.0,1577.9546406140962,53519.0,66410.0,355.0,2.2231333333333336,0.8058876675199518,SAN-MSP,1
2025,1,SAN,MSY,291.76637887678123,1507.0,1695.7594300083822,10718.0,13341.0,83.0,2.2231333333333336,0.8033880518701747,SAN-MSY,1
2025,1,SAN,OAK,161.5501080050826,6059.0,454.215374841169,73329.0,115955.0,794.0,2.2231333333333336,0.6323918761588547,SAN-OAK,0
2025,1,SAN,OGG,341.7258519179304,1942.0,2583.1257805530777,24294.0,32543.0,178.0,2.2231333333333336,0.7465199889377132,SAN-OGG,0
2025,1,SAN,OKC,262.66949814126394,618.0,1321.581784386617,183.0,190.0,1.0,2.2231333333333336,0.9631578947368421,SAN-OKC,1
2025,1,SAN,ORD,336.43043715846994,5074.0,1768.6666666666667,84524.0,109748.0,584.0,2.2231333333333336,0.7701643765717826,SAN-ORD,0
2025,1,SAN,ORF,326.30786079836236,1308.0,2432.290685772774,503.0,548.0,4.0,2.2231333333333336,0.9178832116788321,SAN-ORF,1
2025,1,SAN,PAE,222.7258961038961,601.0,1090.5272727272727,5192.0,6460.0,85.0,2.2231333333333336,0.8037151702786378,SAN-PAE,1
2025,1,SAN,PDX,214.7678603807797,5359.0,974.4043517679057,49397.0,62546.0,387.0,2.2231333333333336,0.7897707287436446,SAN-PDX,0
2025,1,SAN,PHL,368.3476230492197,2894.0,2410.0210084033615,30303.0,41214.0,213.0,2.2231333333333336,0.7352598631532974,SAN-PHL,0
2025,1,SAN,PHX,185.9593413830955,7936.0,306.5931211123308,149208.0,221232.0,1322.0,2.2231333333333336,0.6744413104794966,SAN-PHX,0
2025,1,SAN,PIT,285.02201622247975,918.0,2268.6164542294323,170.0,190.0,1.0,2.2231333333333336,0.8947368421052632,SAN-PIT,1
2025,1,SAN,PVU,65.36338797814207,392.0,608.4535519125683,3952.0,4956.0,27.0,2.2231333333333336,0.7974172719935432,SAN-PVU,0
2025,1,SAN,RDM,212.17938053097345,632.0,887.4933628318585,5519.0,6536.0,86.0,2.2231333333333336,0.8444002447980417,SAN-RDM,1
2025,1,SAN,RDU,317.64105263157893,1491.0,2324.7136222910217,244.0,274.0,2.0,2.2231333333333336,0.8905109489051095,SAN-RDU,1
2025,1,SAN,RNO,179.45840368380658,2723.0,514.8848810437452,26944.0,38731.0,299.0,2.2231333333333336,0.6956701350339521,SAN-RNO,0
2025,1,SAN,SAT,268.69310185185185,3160.0,1235.0175925925926,30666.0,43366.0,288.0,2.2231333333333336,0.7071438454088457,SAN-SAT,0
2025,1,SAN,SBP,159.56824074074075,627.0,273.41358024691357,9450.0,13148.0,173.0,2.2231333333333336,0.7187404928506237,SAN-SBP,0
2025,1,SAN,SDF,313.2665229110512,384.0,2018.5983827493262,0.0,0.0,136.0,2.2231333333333336,,SAN-SDF,0
2025,1,SAN,SEA,220.60758324751117,10198.0,1072.5506350841058,127738.0,163404.0,1003.0,2.2231333333333336,0.7817311693716188,SAN-SEA,0
2025,1,SAN,SFO,148.0331012658228,14688.0,449.4685726756875,196821.0,224158.0,1645.0,2.2231333333333336,0.8780458426645491,SAN-SFO,1
2025,1,SAN,SJC,153.95476405274115,10594.0,420.4687716863289,124923.0,176184.0,1273.0,2.2231333333333336,0.7090484947554829,SAN-SJC,0
2025,1,SAN,SLC,223.43547463175125,6438.0,659.3776595744681,85254.0,107898.0,648.0,2.2231333333333336,0.7901351276205305,SAN-SLC,0
2025,1,SAN,SMF,156.49493262556146,10895.0,485.3609636586362,125999.0,159870.0,1174.0,2.2231333333333336,0.7881341089635329,SAN-SMF,0
2025,1,SAN,STL,269.0676450798991,1682.0,1661.2304457527334,14966.0,21251.0,135.0,2.2231333333333336,0.7042492118017976,SAN-STL,0
2025,1,SAN,STS,186.4884560570071,881.0,515.4394299287411,8638.0,10564.0,139.0,2.2231333333333336,0.8176826959485044,SAN-STS,1
2025,1,SAN,SYR,320.5127,313.0,2514.0533333333333,123.0,159.0,1.0,2.2231333333333336,0.7735849056603774,SAN-SYR,0
2025,1,SAN,TPA,270.55864295125167,2112.0,2233.6521739130435,10054.0,11698.0,67.0,2.2231333333333336,0.859463156095059,SAN-TPA,1
2025,1,SAN,TUS,197.43025641025642,1014.0,390.0860805860806,12181.0,19832.0,136.0,2.2231333333333336,0.6142093586123437,SAN-TUS,0
2025,1,SAT,ABI,377.22222222222223,9.0,405.0,32.0,155.0,1.0,2.2231333333333336,0.2064516129032258,SAT-ABI,0
2025,1,SAT,ABQ,237.97165656565656,566.0,947.8060606060606,126.0,150.0,1.0,2.2231333333333336,0.84,SAT-ABQ,1
2025,1,SAT,ACT,183.5,1.0,336.0,0.0,310.0,2.0,2.2231333333333336,0.0,SAT-ACT,0
2025,1,SAT,AEX,273.3529411764706,19.0,532.0,357.0,1625.0,10.0,2.2231333333333336,0.2196923076923077,SAT-AEX,0
2025,1,SAT,ATL,275.6152583387835,5958.0,909.9614126880314,185864.0,233588.0,1334.0,2.2231333333333336,0.7956915594979194,SAT-ATL,0
2025,1,SAT,BDL,302.75481792717085,378.0,1775.4733893557423,0.0,132.0,1.0,2.2231333333333336,0.0,SAT-BDL,0
2025,1,SAT,BHM,261.13120743034057,372.0,877.6099071207431,123.0,143.0,1.0,2.2231333333333336,0.8601398601398601,SAT-BHM,1
2025,1,SAT,BNA,256.15052444444444,1708.0,904.2186666666666,23829.0,31932.0,195.0,2.2231333333333336,0.7462420142803458,SAT-BNA,0
2025,1,SAT,BOS,283.55892204042345,1362.0,1818.2781520692974,6785.0,10831.0,74.0,2.2231333333333336,0.6264426184101191,SAT-BOS,0
2025,1,SAT,BRO,307.22222222222223,10.0,499.0,16.0,155.0,1.0,2.2231333333333336,0.1032258064516129,SAT-BRO,0
2025,1,SAT,BUF,280.7726775956284,196.0,1605.4918032786886,17.0,155.0,1.0,2.2231333333333336,0.10967741935483871,SAT-BUF,0
2025,1,SAT,BUR,256.149023255814,502.0,1328.5023255813953,2746.0,4004.0,28.0,2.2231333333333336,0.6858141858141859,SAT-BUR,0
2025,1,SAT,BWI,294.2528636779506,1545.0,1474.9332113449223,19680.0,29646.0,178.0,2.2231333333333336,0.6638332321392431,SAT-BWI,0
2025,1,SAT,CLT,283.90665700483095,1612.0,1155.3072463768117,47505.0,57896.0,336.0,2.2231333333333336,0.8205230067707614,SAT-CLT,1
2025,1,SAT,CMH,262.32238095238097,590.0,1283.8500881834216,0.0,155.0,1.0,2.2231333333333336,0.0,SAT-CMH,0
2025,1,SAT,COS,212.7392757009346,512.0,897.9626168224299,322.0,525.0,3.0,2.2231333333333336,0.6133333333333333,SAT-COS,0
2025,1,SAT,CSG,338.58529411764704,92.0,957.0,36.0,310.0,2.0,2.2231333333333336,0.11612903225806452,SAT-CSG,0
2025,1,SAT,CVG,291.3277777777778,469.0,1248.986111111111,0.0,0.0,4.0,2.2231333333333336,,SAT-CVG,0
2025,1,SAT,DAL,194.71954929577464,2981.0,249.0957746478873,67814.0,107080.0,682.0,2.2231333333333336,0.6333022039596563,SAT-DAL,0
2025,1,SAT,DCA,250.35015007898892,1603.0,1452.5497630331754,4067.0,5510.0,29.0,2.2231333333333336,0.7381125226860255,SAT-DCA,0
2025,1,SAT,DEN,222.06354684512428,4253.0,824.3503824091778,84445.0,109305.0,685.0,2.2231333333333336,0.7725630117560953,SAT-DEN,0
2025,1,SAT,DFW,266.31152030217186,2016.0,253.014164305949,128854.0,157390.0,1177.0,2.2231333333333336,0.818692420102929,SAT-DFW,1
2025,1,SAT,DTW,335.26486746987956,1397.0,1303.2638554216867,18300.0,26074.0,179.0,2.2231333333333336,0.7018485847971159,SAT-DTW,0
2025,1,SAT,ELP,207.37621502209132,1585.0,561.1369661266568,18149.0,34948.0,242.0,2.2231333333333336,0.5193144099805426,SAT-ELP,0
2025,1,SAT,EWR,324.628648,1755.0,1637.2968,16229.0,20167.0,133.0,2.2231333333333336,0.8047305003223088,SAT-EWR,1
2025,1,SAT,FLL,214.3726184834123,1344.0,1263.1836492890995,9841.0,11951.0,66.0,2.2231333333333336,0.8234457367584302,SAT-FLL,1
2025,1,SAT,GPT,229.25806451612902,102.0,733.9784946236559,629.0,744.0,4.0,2.2231333333333336,0.8454301075268817,SAT-GPT,1
2025,1,SAT,HOU,184.61600558659217,677.0,192.0614525139665,34303.0,57626.0,380.0,2.2231333333333336,0.5952694964078714,SAT-HOU,0
